DepartmentID,Month,RequestType,ExtractBatch,NumberOfRequests
D090,2026-02-01,Product return,B2,4
D090,2026-02-01,Warranty claim,B1,5
D090,2026-02-01,Warranty claim,B2,4
D090,2026-02-01,Account access,B1,11
D090,2026-02-01,Account access,B2,5
D090,2026-02-01,Technical support,B1,6
D090,2026-02-01,Technical support,B2,16
D090,2026-03-01,Delivery enquiry,B1,16
D090,2026-03-01,Delivery enquiry,B2,22
D090,2026-03-01,Product return,B1,14
D090,2026-03-01,Product return,B2,6
D090,2026-03-01,Warranty claim,B1,10
D090,2026-03-01,Warranty claim,B2,20
D090,2026-03-01,Account access,B1,19
D090,2026-03-01,Account access,B2,19
D090,2026-03-01,Technical support,B1,20
D090,2026-03-01,Technical support,B2,3
D091,2026-01-01,Delivery enquiry,B1,22
D091,2026-01-01,Delivery enquiry,B2,11
D091,2026-01-01,Product return,B1,16
D091,2026-01-01,Product return,B2,19
D091,2026-01-01,Warranty claim,B1,1
D091,2026-01-01,Warranty claim,B2,8
D091,2026-01-01,Account access,B1,6
D091,2026-01-01,Account access,B2,3
D091,2026-01-01,Technical support,B1,1
D091,2026-01-01,Technical support,B2,13
D091,2026-02-01,Delivery enquiry,B1,15
D091,2026-02-01,Delivery enquiry,B2,18
D091,2026-02-01,Product return,B1,3
D091,2026-02-01,Product return,B2,11
D091,2026-02-01,Warranty claim,B1,7
D091,2026-02-01,Warranty claim,B2,21
D091,2026-02-01,Account access,B1,21
D091,2026-02-01,Account access,B2,23
D091,2026-02-01,Technical support,B1,22
D091,2026-02-01,Technical support,B2,1
D091,2026-03-01,Delivery enquiry,B1,9
D091,2026-03-01,Delivery enquiry,B2,4
D091,2026-03-01,Product return,B1,6
D091,2026-03-01,Product return,B2,6
D091,2026-03-01,Warranty claim,B1,7
D091,2026-03-01,Warranty claim,B2,3
D091,2026-03-01,Account access,B1,17
D091,2026-03-01,Account access,B2,7
D091,2026-03-01,Technical support,B1,16
D091,2026-03-01,Technical support,B2,12
D092,2026-01-01,Delivery enquiry,B1,19
D092,2026-01-01,Delivery enquiry,B2,8
D092,2026-01-01,Product return,B1,21
D092,2026-01-01,Product return,B2,15
D092,2026-01-01,Warranty claim,B1,19
D092,2026-01-01,Warranty claim,B2,13
D092,2026-01-01,Account access,B1,11
D092,2026-01-01,Account access,B2,11
D092,2026-01-01,Technical support,B1,2
D092,2026-01-01,Technical support,B2,21
D092,2026-02-01,Delivery enquiry,B1,6
D092,2026-02-01,Delivery enquiry,B2,16
D092,2026-02-01,Product return,B1,9
D092,2026-02-01,Product return,B2,20
D092,2026-02-01,Warranty claim,B1,22
D092,2026-02-01,Warranty claim,B2,7
D092,2026-02-01,Account access,B1,22
D092,2026-02-01,Account access,B2,22
D092,2026-02-01,Technical support,B1,18
D092,2026-02-01,Technical support,B2,12
D092,2026-03-01,Delivery enquiry,B1,21
D092,2026-03-01,Delivery enquiry,B2,15
D092,2026-03-01,Product return,B1,6
D092,2026-03-01,Product return,B2,16
D092,2026-03-01,Warranty claim,B1,15
D092,2026-03-01,Warranty claim,B2,2
D092,2026-03-01,Account access,B1,3
D092,2026-03-01,Account access,B2,23
D092,2026-03-01,Technical support,B1,12
D092,2026-03-01,Technical support,B2,16
D093,2026-01-01,Delivery enquiry,B1,15
D093,2026-01-01,Delivery enquiry,B2,21
D093,2026-01-01,Product return,B1,16
D093,2026-01-01,Product return,B2,8
D093,2026-01-01,Warranty claim,B1,20
D093,2026-01-01,Warranty claim,B2,24
D093,2026-01-01,Account access,B1,11
D093,2026-01-01,Account access,B2,3
D093,2026-01-01,Technical support,B1,9
D093,2026-01-01,Technical support,B2,8
D093,2026-02-01,Delivery enquiry,B1,4
D093,2026-02-01,Delivery enquiry,B2,16
D093,2026-02-01,Product return,B1,16
D093,2026-02-01,Product return,B2,6
D093,2026-02-01,Warranty claim,B1,5
D093,2026-02-01,Warranty claim,B2,22
D093,2026-02-01,Account access,B1,3
D093,2026-02-01,Account access,B2,20
D093,2026-02-01,Technical support,B1,5
D093,2026-02-01,Technical support,B2,21
D093,2026-03-01,Delivery enquiry,B1,6
D093,2026-03-01,Delivery enquiry,B2,19
D093,2026-03-01,Product return,B1,9
D093,2026-03-01,Product return,B2,19
D093,2026-03-01,Warranty claim,B1,19
D093,2026-03-01,Warranty claim,B2,5
D093,2026-03-01,Account access,B1,2
D093,2026-03-01,Account access,B2,4
D093,2026-03-01,Technical support,B1,14
D093,2026-03-01,Technical support,B2,23
D094,2026-01-01,Delivery enquiry,B1,14
D094,2026-01-01,Delivery enquiry,B2,21
D094,2026-01-01,Product return,B1,13
D094,2026-01-01,Product return,B2,16
D094,2026-01-01,Warranty claim,B1,22
D094,2026-01-01,Warranty claim,B2,5
D094,2026-01-01,Account access,B1,3
D094,2026-01-01,Account access,B2,23
D094,2026-01-01,Technical support,B1,23
D094,2026-01-01,Technical support,B2,23
D094,2026-02-01,Delivery enquiry,B1,1
D094,2026-02-01,Delivery enquiry,B2,10
D094,2026-02-01,Product return,B1,17
D094,2026-02-01,Product return,B2,23
D094,2026-02-01,Warranty claim,B1,20
D094,2026-02-01,Warranty claim,B2,23
D094,2026-02-01,Account access,B1,14
D094,2026-02-01,Account access,B2,19
D094,2026-02-01,Technical support,B1,6
D094,2026-02-01,Technical support,B2,11
D094,2026-03-01,Delivery enquiry,B1,20
D094,2026-03-01,Delivery enquiry,B2,18
D094,2026-03-01,Product return,B1,24
D094,2026-03-01,Product return,B2,23
D094,2026-03-01,Warranty claim,B1,16
D094,2026-03-01,Warranty claim,B2,23
D094,2026-03-01,Account access,B1,8
D094,2026-03-01,Account access,B2,6
D094,2026-03-01,Technical support,B1,7
D094,2026-03-01,Technical support,B2,4
D095,2026-01-01,Delivery enquiry,B1,20
D095,2026-01-01,Delivery enquiry,B2,17
D095,2026-01-01,Product return,B1,16
D095,2026-01-01,Product return,B2,4
D095,2026-01-01,Warranty claim,B1,1
D095,2026-01-01,Warranty claim,B2,8
D095,2026-01-01,Account access,B1,21
D095,2026-01-01,Account access,B2,9
D095,2026-01-01,Technical support,B1,2
D095,2026-01-01,Technical support,B2,20
D095,2026-02-01,Delivery enquiry,B1,23
D095,2026-02-01,Delivery enquiry,B2,23
D095,2026-02-01,Product return,B1,4
D095,2026-02-01,Product return,B2,11
D095,2026-02-01,Warranty claim,B1,11
D095,2026-02-01,Warranty claim,B2,1
D095,2026-02-01,Account access,B1,23
D095,2026-02-01,Account access,B2,24
D095,2026-02-01,Technical support,B1,17
D095,2026-02-01,Technical support,B2,11
D095,2026-03-01,Delivery enquiry,B1,14
D095,2026-03-01,Delivery enquiry,B2,6
D095,2026-03-01,Product return,B1,9
D095,2026-03-01,Product return,B2,21
D095,2026-03-01,Warranty claim,B1,14
D095,2026-03-01,Warranty claim,B2,2
D095,2026-03-01,Account access,B1,4
D095,2026-03-01,Account access,B2,5
D095,2026-03-01,Technical support,B1,10
D095,2026-03-01,Technical support,B2,7
D096,2026-01-01,Delivery enquiry,B1,10
D096,2026-01-01,Delivery enquiry,B2,15
D096,2026-01-01,Product return,B1,14
D096,2026-01-01,Product return,B2,9
D096,2026-01-01,Warranty claim,B1,23
D096,2026-01-01,Warranty claim,B2,18
D096,2026-01-01,Account access,B1,15
D096,2026-01-01,Account access,B2,4
D096,2026-01-01,Technical support,B1,24
D096,2026-01-01,Technical support,B2,16
D096,2026-02-01,Delivery enquiry,B1,1
D096,2026-02-01,Delivery enquiry,B2,22
D096,2026-02-01,Product return,B1,5
D096,2026-02-01,Product return,B2,20
D096,2026-02-01,Warranty claim,B1,19
D096,2026-02-01,Warranty claim,B2,11
D096,2026-02-01,Account access,B1,12
D096,2026-02-01,Account access,B2,5
D096,2026-02-01,Technical support,B1,18
D096,2026-02-01,Technical support,B2,23
D096,2026-03-01,Delivery enquiry,B1,12
D096,2026-03-01,Delivery enquiry,B2,1
D096,2026-03-01,Product return,B1,8
D096,2026-03-01,Product return,B2,2
D096,2026-03-01,Warranty claim,B1,10
D096,2026-03-01,Warranty claim,B2,2
D096,2026-03-01,Account access,B1,17
D096,2026-03-01,Account access,B2,6
D096,2026-03-01,Technical support,B1,12
D096,2026-03-01,Technical support,B2,6
D097,2026-01-01,Delivery enquiry,B1,24
D097,2026-01-01,Delivery enquiry,B2,6
D097,2026-01-01,Product return,B1,3
D097,2026-01-01,Product return,B2,24
D097,2026-01-01,Warranty claim,B1,3
D097,2026-01-01,Warranty claim,B2,15
D097,2026-01-01,Account access,B1,12
D097,2026-01-01,Account access,B2,2
D097,2026-01-01,Technical support,B1,14
D097,2026-01-01,Technical support,B2,3
D097,2026-02-01,Delivery enquiry,B1,11
D097,2026-02-01,Delivery enquiry,B2,7
D097,2026-02-01,Product return,B1,14
D097,2026-02-01,Product return,B2,16
D097,2026-02-01,Warranty claim,B1,17
D097,2026-02-01,Warranty claim,B2,19
D097,2026-02-01,Account access,B1,5
D097,2026-02-01,Account access,B2,16
D097,2026-02-01,Technical support,B1,11
D097,2026-02-01,Technical support,B2,13
D097,2026-03-01,Delivery enquiry,B1,14
D097,2026-03-01,Delivery enquiry,B2,2
D097,2026-03-01,Product return,B1,14
D097,2026-03-01,Product return,B2,19
D097,2026-03-01,Warranty claim,B1,10
D097,2026-03-01,Warranty claim,B2,14
D097,2026-03-01,Account access,B1,11
D097,2026-03-01,Account access,B2,12
D097,2026-03-01,Technical support,B1,3
D097,2026-03-01,Technical support,B2,14
D098,2026-01-01,Delivery enquiry,B1,13
D098,2026-01-01,Delivery enquiry,B2,9
D098,2026-01-01,Product return,B1,6
D098,2026-01-01,Product return,B2,8
D098,2026-01-01,Warranty claim,B1,10
D098,2026-01-01,Warranty claim,B2,13
D098,2026-01-01,Account access,B1,7
D098,2026-01-01,Account access,B2,17
D098,2026-01-01,Technical support,B1,23
D098,2026-01-01,Technical support,B2,19
D098,2026-02-01,Delivery enquiry,B1,2
D098,2026-02-01,Delivery enquiry,B2,23
D098,2026-02-01,Product return,B1,13
D098,2026-02-01,Product return,B2,20
D098,2026-02-01,Warranty claim,B1,6
D098,2026-02-01,Warranty claim,B2,10
D098,2026-02-01,Account access,B1,15
D098,2026-02-01,Account access,B2,20
D098,2026-02-01,Technical support,B1,2
D098,2026-02-01,Technical support,B2,15
D098,2026-03-01,Delivery enquiry,B1,8
D098,2026-03-01,Delivery enquiry,B2,2
D098,2026-03-01,Product return,B1,7
D098,2026-03-01,Product return,B2,24
D098,2026-03-01,Warranty claim,B1,4
D098,2026-03-01,Warranty claim,B2,2
D098,2026-03-01,Account access,B1,16
D098,2026-03-01,Account access,B2,4
D098,2026-03-01,Technical support,B1,24
D098,2026-03-01,Technical support,B2,17
D099,2026-01-01,Delivery enquiry,B1,19
D099,2026-01-01,Delivery enquiry,B2,7
D099,2026-01-01,Product return,B1,7
D099,2026-01-01,Product return,B2,15
D099,2026-01-01,Warranty claim,B1,20
D099,2026-01-01,Warranty claim,B2,21
D099,2026-01-01,Account access,B1,20
D099,2026-01-01,Account access,B2,13
D099,2026-01-01,Technical support,B1,14
D099,2026-01-01,Technical support,B2,7
D099,2026-02-01,Delivery enquiry,B1,19
D099,2026-02-01,Delivery enquiry,B2,12
D099,2026-02-01,Product return,B1,3
D099,2026-02-01,Product return,B2,7
D099,2026-02-01,Warranty claim,B1,11
D099,2026-02-01,Warranty claim,B2,8
D099,2026-02-01,Account access,B1,17
D099,2026-02-01,Account access,B2,13
D099,2026-02-01,Technical support,B1,9
D099,2026-02-01,Technical support,B2,11
D099,2026-03-01,Delivery enquiry,B1,10
D099,2026-03-01,Delivery enquiry,B2,3
D099,2026-03-01,Product return,B1,16
D099,2026-03-01,Product return,B2,18
D099,2026-03-01,Warranty claim,B1,11
D099,2026-03-01,Warranty claim,B2,24
D099,2026-03-01,Account access,B1,8
D099,2026-03-01,Account access,B2,11
D099,2026-03-01,Technical support,B1,18
D099,2026-03-01,Technical support,B2,24
D100,2026-01-01,Delivery enquiry,B1,11
D100,2026-01-01,Delivery enquiry,B2,14
D100,2026-01-01,Product return,B1,13
D100,2026-01-01,Product return,B2,11
D100,2026-01-01,Warranty claim,B1,1
D100,2026-01-01,Warranty claim,B2,16
D100,2026-01-01,Account access,B1,14
D100,2026-01-01,Account access,B2,13
D100,2026-01-01,Technical support,B1,10
D100,2026-01-01,Technical support,B2,1
D100,2026-02-01,Delivery enquiry,B1,23
D100,2026-02-01,Delivery enquiry,B2,15
D100,2026-02-01,Product return,B1,2
D100,2026-02-01,Product return,B2,4
D100,2026-02-01,Warranty claim,B1,10
D100,2026-02-01,Warranty claim,B2,9
D100,2026-02-01,Account access,B1,8
D100,2026-02-01,Account access,B2,5
D100,2026-02-01,Technical support,B1,16
D100,2026-02-01,Technical support,B2,13
D100,2026-03-01,Delivery enquiry,B1,13
D100,2026-03-01,Delivery enquiry,B2,22
D100,2026-03-01,Product return,B1,12
D100,2026-03-01,Product return,B2,5
D100,2026-03-01,Warranty claim,B1,9
D100,2026-03-01,Warranty claim,B2,8
D100,2026-03-01,Account access,B1,1
D100,2026-03-01,Account access,B2,20
D100,2026-03-01,Technical support,B1,19
D100,2026-03-01,Technical support,B2,13
D101,2026-01-01,Delivery enquiry,B1,1
D101,2026-01-01,Delivery enquiry,B2,1
D101,2026-01-01,Product return,B1,4
D101,2026-01-01,Product return,B2,13
D101,2026-01-01,Warranty claim,B1,11
D101,2026-01-01,Warranty claim,B2,8
D101,2026-01-01,Account access,B1,4
D101,2026-01-01,Account access,B2,17
D101,2026-01-01,Technical support,B1,19
D101,2026-01-01,Technical support,B2,8
D101,2026-02-01,Delivery enquiry,B1,12
D101,2026-02-01,Delivery enquiry,B2,1
D101,2026-02-01,Product return,B1,1
D101,2026-02-01,Product return,B2,11
D101,2026-02-01,Warranty claim,B1,15
D101,2026-02-01,Warranty claim,B2,16
D101,2026-02-01,Account access,B1,16
D101,2026-02-01,Account access,B2,7
D101,2026-02-01,Technical support,B1,7
D101,2026-02-01,Technical support,B2,3
D101,2026-03-01,Delivery enquiry,B1,22
D101,2026-03-01,Delivery enquiry,B2,18
D101,2026-03-01,Product return,B1,23
D101,2026-03-01,Product return,B2,24
D101,2026-03-01,Warranty claim,B1,1
D101,2026-03-01,Warranty claim,B2,6
D101,2026-03-01,Account access,B1,22
D101,2026-03-01,Account access,B2,12
D101,2026-03-01,Technical support,B1,18
D101,2026-03-01,Technical support,B2,16
D102,2026-01-01,Delivery enquiry,B1,22
D102,2026-01-01,Delivery enquiry,B2,6
D102,2026-01-01,Product return,B1,22
D102,2026-01-01,Product return,B2,24
D102,2026-01-01,Warranty claim,B1,11
D102,2026-01-01,Warranty claim,B2,6
D102,2026-01-01,Account access,B1,15
D102,2026-01-01,Account access,B2,24
D102,2026-01-01,Technical support,B1,10
D102,2026-01-01,Technical support,B2,16
D102,2026-02-01,Delivery enquiry,B1,23
D102,2026-02-01,Delivery enquiry,B2,11
D102,2026-02-01,Product return,B1,24
D102,2026-02-01,Product return,B2,11
D102,2026-02-01,Warranty claim,B1,24
D102,2026-02-01,Warranty claim,B2,23
D102,2026-02-01,Account access,B1,23
D102,2026-02-01,Account access,B2,6
D102,2026-02-01,Technical support,B1,7
D102,2026-02-01,Technical support,B2,21
D102,2026-03-01,Delivery enquiry,B1,9
D102,2026-03-01,Delivery enquiry,B2,8
D102,2026-03-01,Product return,B1,9
D102,2026-03-01,Product return,B2,17
D102,2026-03-01,Warranty claim,B1,13
D102,2026-03-01,Warranty claim,B2,5
D102,2026-03-01,Account access,B1,23
D102,2026-03-01,Account access,B2,18
D102,2026-03-01,Technical support,B1,2
D102,2026-03-01,Technical support,B2,20
D103,2026-01-01,Delivery enquiry,B1,19
D103,2026-01-01,Delivery enquiry,B2,7
D103,2026-01-01,Product return,B1,21
D103,2026-01-01,Product return,B2,11
D103,2026-01-01,Warranty claim,B1,11
D103,2026-01-01,Warranty claim,B2,8
D103,2026-01-01,Account access,B1,16
D103,2026-01-01,Account access,B2,20
D103,2026-01-01,Technical support,B1,5
D103,2026-01-01,Technical support,B2,19
D103,2026-02-01,Delivery enquiry,B1,14
D103,2026-02-01,Delivery enquiry,B2,4
D103,2026-02-01,Product return,B1,1
D103,2026-02-01,Product return,B2,8
D103,2026-02-01,Warranty claim,B1,6
D103,2026-02-01,Warranty claim,B2,1
D103,2026-02-01,Account access,B1,15
D103,2026-02-01,Account access,B2,24
D103,2026-02-01,Technical support,B1,8
D103,2026-02-01,Technical support,B2,3
D103,2026-03-01,Delivery enquiry,B1,14
D103,2026-03-01,Delivery enquiry,B2,17
D103,2026-03-01,Product return,B1,15
D103,2026-03-01,Product return,B2,10
D103,2026-03-01,Warranty claim,B1,23
D103,2026-03-01,Warranty claim,B2,19
D103,2026-03-01,Account access,B1,15
D103,2026-03-01,Account access,B2,17
D103,2026-03-01,Technical support,B1,13
D103,2026-03-01,Technical support,B2,15
D104,2026-01-01,Delivery enquiry,B1,5
D104,2026-01-01,Delivery enquiry,B2,20
D104,2026-01-01,Product return,B1,23
D104,2026-01-01,Product return,B2,24
D104,2026-01-01,Warranty claim,B1,11
D104,2026-01-01,Warranty claim,B2,8
D104,2026-01-01,Account access,B1,15
D104,2026-01-01,Account access,B2,6
D104,2026-01-01,Technical support,B1,1
D104,2026-01-01,Technical support,B2,19
D104,2026-02-01,Delivery enquiry,B1,11
D104,2026-02-01,Delivery enquiry,B2,20
D104,2026-02-01,Product return,B1,17
D104,2026-02-01,Product return,B2,8
D104,2026-02-01,Warranty claim,B1,4
D104,2026-02-01,Warranty claim,B2,17
D104,2026-02-01,Account access,B1,2
D104,2026-02-01,Account access,B2,12
D104,2026-02-01,Technical support,B1,6
D104,2026-02-01,Technical support,B2,20
D104,2026-03-01,Delivery enquiry,B1,14
D104,2026-03-01,Delivery enquiry,B2,17
D104,2026-03-01,Product return,B1,16
D104,2026-03-01,Product return,B2,5
D104,2026-03-01,Warranty claim,B1,23
D104,2026-03-01,Warranty claim,B2,6
D104,2026-03-01,Account access,B1,19
D104,2026-03-01,Account access,B2,13
D104,2026-03-01,Technical support,B1,12
D104,2026-03-01,Technical support,B2,5
D105,2026-01-01,Delivery enquiry,B1,11
D105,2026-01-01,Delivery enquiry,B2,24
D105,2026-01-01,Product return,B1,2
D105,2026-01-01,Product return,B2,19
D105,2026-01-01,Warranty claim,B1,14
D105,2026-01-01,Warranty claim,B2,15
D105,2026-01-01,Account access,B1,4
D105,2026-01-01,Account access,B2,1
D105,2026-01-01,Technical support,B1,4
D105,2026-01-01,Technical support,B2,19
D105,2026-02-01,Delivery enquiry,B1,16
D105,2026-02-01,Delivery enquiry,B2,2
D105,2026-02-01,Product return,B1,17
D105,2026-02-01,Product return,B2,9
D105,2026-02-01,Warranty claim,B1,3
D105,2026-02-01,Warranty claim,B2,24
D105,2026-02-01,Account access,B1,23
D105,2026-02-01,Account access,B2,15
D105,2026-02-01,Technical support,B1,16
D105,2026-02-01,Technical support,B2,8
D105,2026-03-01,Delivery enquiry,B1,18
D105,2026-03-01,Delivery enquiry,B2,6
D105,2026-03-01,Product return,B1,10
D105,2026-03-01,Product return,B2,14
D105,2026-03-01,Warranty claim,B1,10
D105,2026-03-01,Warranty claim,B2,10
D105,2026-03-01,Account access,B1,8
D105,2026-03-01,Account access,B2,5
D105,2026-03-01,Technical support,B1,22
D105,2026-03-01,Technical support,B2,10
D106,2026-01-01,Delivery enquiry,B1,21
D106,2026-01-01,Delivery enquiry,B2,4
D106,2026-01-01,Product return,B1,16
D106,2026-01-01,Product return,B2,6
D106,2026-01-01,Warranty claim,B1,22
D106,2026-01-01,Warranty claim,B2,1
D106,2026-01-01,Account access,B1,16
D106,2026-01-01,Account access,B2,10
D106,2026-01-01,Technical support,B1,6
D106,2026-01-01,Technical support,B2,23
D106,2026-02-01,Delivery enquiry,B1,17
D106,2026-02-01,Delivery enquiry,B2,17
D106,2026-02-01,Product return,B1,19
D106,2026-02-01,Product return,B2,21
D106,2026-02-01,Warranty claim,B1,9
D106,2026-02-01,Warranty claim,B2,17
D106,2026-02-01,Account access,B1,5
D106,2026-02-01,Account access,B2,17
D106,2026-02-01,Technical support,B1,6
D106,2026-02-01,Technical support,B2,8
D106,2026-03-01,Delivery enquiry,B1,17
D106,2026-03-01,Delivery enquiry,B2,24
D106,2026-03-01,Product return,B1,15
D106,2026-03-01,Product return,B2,14
D106,2026-03-01,Warranty claim,B1,2
D106,2026-03-01,Warranty claim,B2,11
D106,2026-03-01,Account access,B1,16
D106,2026-03-01,Account access,B2,8
D106,2026-03-01,Technical support,B1,14
D106,2026-03-01,Technical support,B2,1
D107,2026-01-01,Delivery enquiry,B1,14
D107,2026-01-01,Delivery enquiry,B2,23
D107,2026-01-01,Product return,B1,12
D107,2026-01-01,Product return,B2,14
D107,2026-01-01,Warranty claim,B1,10
D107,2026-01-01,Warranty claim,B2,1
D107,2026-01-01,Account access,B1,8
D107,2026-01-01,Account access,B2,17
D107,2026-01-01,Technical support,B1,17
D107,2026-01-01,Technical support,B2,5
D107,2026-02-01,Delivery enquiry,B1,16
D107,2026-02-01,Delivery enquiry,B2,16
D107,2026-02-01,Product return,B1,16
D107,2026-02-01,Product return,B2,12
D107,2026-02-01,Warranty claim,B1,11
D107,2026-02-01,Warranty claim,B2,23
D107,2026-02-01,Account access,B1,23
D107,2026-02-01,Account access,B2,1
D107,2026-02-01,Technical support,B1,17
D107,2026-02-01,Technical support,B2,12
D107,2026-03-01,Delivery enquiry,B1,6
D107,2026-03-01,Delivery enquiry,B2,9
D107,2026-03-01,Product return,B1,9
D107,2026-03-01,Product return,B2,21
D107,2026-03-01,Warranty claim,B1,23
D107,2026-03-01,Warranty claim,B2,16
D107,2026-03-01,Account access,B1,17
D107,2026-03-01,Account access,B2,4
D107,2026-03-01,Technical support,B1,24
D107,2026-03-01,Technical support,B2,14
D108,2026-01-01,Delivery enquiry,B1,12
D108,2026-01-01,Delivery enquiry,B2,20
D108,2026-01-01,Product return,B1,1
D108,2026-01-01,Product return,B2,16
D108,2026-01-01,Warranty claim,B1,10
D108,2026-01-01,Warranty claim,B2,4
D108,2026-01-01,Account access,B1,9
D108,2026-01-01,Account access,B2,6
D108,2026-01-01,Technical support,B1,12
D108,2026-01-01,Technical support,B2,19
D108,2026-02-01,Delivery enquiry,B1,20
D108,2026-02-01,Delivery enquiry,B2,9
D108,2026-02-01,Product return,B1,24
D108,2026-02-01,Product return,B2,19
D108,2026-02-01,Warranty claim,B1,7
D108,2026-02-01,Warranty claim,B2,12
D108,2026-02-01,Account access,B1,18
D108,2026-02-01,Account access,B2,9
D108,2026-02-01,Technical support,B1,23
D108,2026-02-01,Technical support,B2,17
D108,2026-03-01,Delivery enquiry,B1,11
D108,2026-03-01,Delivery enquiry,B2,4
D108,2026-03-01,Product return,B1,11
D108,2026-03-01,Product return,B2,13
D108,2026-03-01,Warranty claim,B1,6
D108,2026-03-01,Warranty claim,B2,3
D108,2026-03-01,Account access,B1,10
D108,2026-03-01,Account access,B2,20
D108,2026-03-01,Technical support,B1,23
D108,2026-03-01,Technical support,B2,15
D109,2026-01-01,Delivery enquiry,B1,19
D109,2026-01-01,Delivery enquiry,B2,14
D109,2026-01-01,Product return,B1,23
D109,2026-01-01,Product return,B2,4
D109,2026-01-01,Warranty claim,B1,15
D109,2026-01-01,Warranty claim,B2,3
D109,2026-01-01,Account access,B1,20
D109,2026-01-01,Account access,B2,6
D109,2026-01-01,Technical support,B1,10
D109,2026-01-01,Technical support,B2,2
D109,2026-02-01,Delivery enquiry,B1,23
D109,2026-02-01,Delivery enquiry,B2,6
D109,2026-02-01,Product return,B1,18
D109,2026-02-01,Product return,B2,18
D109,2026-02-01,Warranty claim,B1,14
D109,2026-02-01,Warranty claim,B2,4
D109,2026-02-01,Account access,B1,17
D109,2026-02-01,Account access,B2,18
D109,2026-02-01,Technical support,B1,15
D109,2026-02-01,Technical support,B2,12
D109,2026-03-01,Delivery enquiry,B1,2
D109,2026-03-01,Delivery enquiry,B2,24
D109,2026-03-01,Product return,B1,13
D109,2026-03-01,Product return,B2,2
D109,2026-03-01,Warranty claim,B1,19
D109,2026-03-01,Warranty claim,B2,21
D109,2026-03-01,Account access,B1,10
D109,2026-03-01,Account access,B2,22
D109,2026-03-01,Technical support,B1,5
D109,2026-03-01,Technical support,B2,23
D110,2026-01-01,Delivery enquiry,B1,7
D110,2026-01-01,Delivery enquiry,B2,1
D110,2026-01-01,Product return,B1,9
D110,2026-01-01,Product return,B2,13
D110,2026-01-01,Warranty claim,B1,15
D110,2026-01-01,Warranty claim,B2,20
D110,2026-01-01,Account access,B1,20
D110,2026-01-01,Account access,B2,20
D110,2026-01-01,Technical support,B1,5
D110,2026-01-01,Technical support,B2,18
D110,2026-02-01,Delivery enquiry,B1,21
D110,2026-02-01,Delivery enquiry,B2,24
D110,2026-02-01,Product return,B1,19
D110,2026-02-01,Product return,B2,20
D110,2026-02-01,Warranty claim,B1,16
D110,2026-02-01,Warranty claim,B2,17
D110,2026-02-01,Account access,B1,13
D110,2026-02-01,Account access,B2,16
D110,2026-02-01,Technical support,B1,19
D110,2026-02-01,Technical support,B2,3
D110,2026-03-01,Delivery enquiry,B1,1
D110,2026-03-01,Delivery enquiry,B2,7
D110,2026-03-01,Product return,B1,2
D110,2026-03-01,Product return,B2,6
D110,2026-03-01,Warranty claim,B1,5
D110,2026-03-01,Warranty claim,B2,8
D110,2026-03-01,Account access,B1,9
D110,2026-03-01,Account access,B2,18
D110,2026-03-01,Technical support,B1,8
D110,2026-03-01,Technical support,B2,5
D111,2026-01-01,Delivery enquiry,B1,2
D111,2026-01-01,Delivery enquiry,B2,11
D111,2026-01-01,Product return,B1,20
D111,2026-01-01,Product return,B2,15
D111,2026-01-01,Warranty claim,B1,18
D111,2026-01-01,Warranty claim,B2,10
D111,2026-01-01,Account access,B1,4
D111,2026-01-01,Account access,B2,6
D111,2026-01-01,Technical support,B1,3
D111,2026-01-01,Technical support,B2,9
D111,2026-02-01,Delivery enquiry,B1,4
D111,2026-02-01,Delivery enquiry,B2,9
D111,2026-02-01,Product return,B1,8
D111,2026-02-01,Product return,B2,17
D111,2026-02-01,Warranty claim,B1,10
D111,2026-02-01,Warranty claim,B2,8
D111,2026-02-01,Account access,B1,12
D111,2026-02-01,Account access,B2,3
D111,2026-02-01,Technical support,B1,12
D111,2026-02-01,Technical support,B2,10
D111,2026-03-01,Delivery enquiry,B1,7
D111,2026-03-01,Delivery enquiry,B2,4
D111,2026-03-01,Product return,B1,23
D111,2026-03-01,Product return,B2,22
D111,2026-03-01,Warranty claim,B1,16
D111,2026-03-01,Warranty claim,B2,18
D111,2026-03-01,Account access,B1,23
D111,2026-03-01,Account access,B2,13
D111,2026-03-01,Technical support,B1,17
D111,2026-03-01,Technical support,B2,18
D112,2026-01-01,Delivery enquiry,B1,24
D112,2026-01-01,Delivery enquiry,B2,23
D112,2026-01-01,Product return,B1,12
D112,2026-01-01,Product return,B2,4
D112,2026-01-01,Warranty claim,B1,11
D112,2026-01-01,Warranty claim,B2,19
D112,2026-01-01,Account access,B1,21
D112,2026-01-01,Account access,B2,22
D112,2026-01-01,Technical support,B1,6
D112,2026-01-01,Technical support,B2,24
D112,2026-02-01,Delivery enquiry,B1,2
D112,2026-02-01,Delivery enquiry,B2,9
D112,2026-02-01,Product return,B1,12
D112,2026-02-01,Product return,B2,6
D112,2026-02-01,Warranty claim,B1,16
D112,2026-02-01,Warranty claim,B2,5
D112,2026-02-01,Account access,B1,19
D112,2026-02-01,Account access,B2,6
D112,2026-02-01,Technical support,B1,14
D112,2026-02-01,Technical support,B2,11
D112,2026-03-01,Delivery enquiry,B1,23
D112,2026-03-01,Delivery enquiry,B2,15
D112,2026-03-01,Product return,B1,19
D112,2026-03-01,Product return,B2,6
