ProductID,OrderLineID,Region,Order Date,Quantity,CustomerID,OrderID,DepartmentID,Unit Price GBP,DiscountPct,PromoCode,ShippedDateText
P0224,SL-03-01029,North,2026-03-20,3,C00669,SO-03-00515,D094,194.24,0,,2026-03-25
P0036,SL-03-01030,North,2026-03-26,3,C00671,SO-03-00515,D058,80.24,0.15,,2026-03-31
P0160,SL-03-01031,East,2026-03-20,2,C01048,SO-03-00516,D085,141.24,0.15,,2026-03-21
P0246,SL-03-01032,West,2026-03-06,2,C00593,SO-03-00516,D013,108.24,0.15,,2026-03-07
P0192,SL-03-01033,East,2026-03-20,5,C00345,SO-03-00517,D054,167.74,0.10,SPRING26,2026-03-27
P0326,SL-03-01034,West,2026-03-20,4,C00676,SO-03-00517,D057,341.24,0.05,,2026-03-23
P0355,SL-03-01035,South,2026-03-11,5,C00253,SO-03-00518,D031,333.99,0.15,,
P0263,SL-03-01036,West,2026-03-29,3,C00145,SO-03-00518,D059,299.49,0.15,,2026-04-02
P0127,SL-03-01037,North,2026-03-26,5,C00691,SO-03-00519,D008,103.49,0.05,,2026-03-27
P0133,SL-03-01038,Central,2026-03-27,1,C00300,SO-03-00519,D071,170.99,0.05,,2026-04-04
P0345,SL-03-01039,West,2026-03-30,1,C00006,SO-03-00520,D007,221.49,0,,2026-04-04
P0028,SL-03-01040,East,2026-03-13,1,C00195,SO-03-00520,D010,323.74,0.10,,2026-03-15
P0065,SL-03-01041,West,2026-03-19,1,C00596,SO-03-00521,D010,72.99,0.05,SPRING26,2026-03-20
P0262,SL-03-01042,West,2026-03-05,5,C00652,SO-03-00521,D065,288.24,0,,2026-03-06
P0271,SL-03-01043,North,2026-03-31,5,C00808,SO-03-00522,D014,55.99,0.15,,2026-04-07
P0124,SL-03-01044,South,2026-03-07,3,C00149,SO-03-00522,D111,69.74,0.05,,2026-03-12
P0106,SL-03-01045,North,2026-03-23,4,C00807,SO-03-00523,D003,200.74,0.15,,2026-03-26
P0107,SL-03-01046,Central,2026-03-15,5,C00273,SO-03-00523,D018,211.99,0.10,,2026-03-23
P0073,SL-03-01047,Central,2026-03-23,2,C01055,SO-03-00524,D078,162.99,0.10,,2026-03-25
P0028,SL-03-01048,Central,2026-03-02,4,C00293,SO-03-00524,D031,323.74,0.05,,2026-03-06
P0249,SL-03-01049,South,2026-03-03,2,C00818,SO-03-00525,D068,141.99,0.05,SPRING26,2026-03-11
P0309,SL-03-01050,Central,2026-03-21,5,C00540,SO-03-00525,D109,149.99,0.10,,2026-03-24
P0175,SL-03-01051,South,2026-03-10,5,C00091,SO-03-00526,D084,309.99,0,,2026-03-15
P0191,SL-03-01052,South,2026-03-12,2,C00466,SO-03-00526,D061,156.49,0.15,,2026-03-15
P0220,SL-03-01053,West,2026-03-13,2,C00718,SO-03-00527,D069,149.24,0.15,,2026-03-17
P0023,SL-03-01054,North,2026-03-17,3,C00871,SO-03-00527,D030,267.49,0,,2026-03-23
P0145,SL-03-01055,North,2026-03-15,2,C01365,SO-03-00528,D015,305.99,0.15,,2026-03-23
P0322,SL-03-01056,East,2026-03-20,2,C00243,SO-03-00528,D015,296.24,0,,2026-03-28
P0344,SL-03-01057,West,2026-03-08,3,C00878,SO-03-00529,D038,210.24,0.10,SPRING26,
P0309,SL-03-01058,North,2026-03-14,4,C00324,SO-03-00529,D096,149.99,0.15,,2026-03-19
P0045,SL-03-01059,Central,2026-03-21,4,C00705,SO-03-00530,D061,181.49,0,,2026-03-23
P0285,SL-03-01060,West,2026-03-31,3,C00129,SO-03-00530,D077,213.49,0.15,,2026-04-07
P0184,SL-03-01061,Central,2026-03-20,3,C00908,SO-03-00531,D012,77.74,0,,2026-03-21
P0107,SL-03-01062,West,2026-03-04,4,C00528,SO-03-00531,D038,211.99,0,,2026-03-08
P0061,SL-03-01063,East,2026-03-15,1,C00663,SO-03-00532,D033,27.99,0.05,,2026-03-22
P0049,SL-03-01064,West,2026-03-05,2,C00568,SO-03-00532,D034,226.49,0.15,,2026-03-07
P0334,SL-03-01065,Central,2026-03-04,2,C00653,SO-03-00533,D035,97.74,0,SPRING26,2026-03-08
P0171,SL-03-01066,East,2026-03-03,1,C01095,SO-03-00533,D001,264.99,0,,2026-03-05
P0299,SL-03-01067,East,2026-03-10,1,C00705,SO-03-00534,D010,370.99,0.10,,2026-03-15
P0028,SL-03-01068,West,2026-03-24,1,C00037,SO-03-00534,D023,323.74,0.10,,2026-03-29
P0017,SL-03-01069,West,2026-03-20,2,C00385,SO-03-00535,D070,199.99,0.05,,2026-03-27
P0098,SL-03-01070,North,2026-03-19,1,C00997,SO-03-00535,D067,110.74,0.05,,2026-03-22
P0268,SL-03-01071,South,2026-03-28,3,C00305,SO-03-00536,D068,355.74,0.10,,2026-04-03
P0197,SL-03-01072,East,2026-03-08,1,C00410,SO-03-00536,D076,223.99,0.10,,2026-03-09
P0171,SL-03-01073,East,2026-03-18,5,C00580,SO-03-00537,D079,264.99,0,SPRING26,2026-03-21
P0182,SL-03-01074,West,2026-03-06,3,C00461,SO-03-00537,D109,55.24,0,,2026-03-11
P0298,SL-03-01075,East,2026-03-25,3,C00616,SO-03-00538,D010,359.74,0.05,,2026-03-29
P0272,SL-03-01076,South,2026-03-21,3,C00811,SO-03-00538,D058,67.24,0,,2026-03-22
P0116,SL-03-01077,Central,2026-03-30,2,C00276,SO-03-00539,D062,313.24,0.10,,2026-04-04
P0257,SL-03-01078,North,2026-03-20,3,C00709,SO-03-00539,D084,231.99,0.05,,2026-03-22
P0301,SL-03-01079,North,2026-03-20,4,C00373,SO-03-00540,D076,59.99,0.05,,
P0023,SL-03-01080,South,2026-03-03,4,C00882,SO-03-00540,D103,267.49,0.15,,2026-03-11
P0310,SL-03-01081,West,2026-03-03,1,C00418,SO-03-00541,D046,161.24,0.10,SPRING26,2026-03-09
P0251,SL-03-01082,West,2026-03-28,4,C01031,SO-03-00541,D100,164.49,0.10,,2026-04-04
P0209,SL-03-01083,West,2026-03-27,4,C00550,SO-03-00542,D101,358.99,0,,2026-04-03
P0097,SL-03-01084,South,2026-03-11,4,C00449,SO-03-00542,D075,99.49,0.10,,2026-03-17
P0124,SL-03-01085,South,2026-03-15,2,C00067,SO-03-00543,D068,69.74,0.15,,2026-03-19
P0288,SL-03-01086,North,2026-03-21,1,C01356,SO-03-00543,D066,247.24,0.10,,2026-03-26
P0062,SL-03-01087,South,2026-03-01,5,C01043,SO-03-00544,D046,39.24,0.10,,2026-03-04
P0307,SL-03-01088,South,2026-03-17,5,C00668,SO-03-00544,D072,127.49,0.10,,2026-03-22
P0136,SL-03-01089,North,2026-03-06,3,C00906,SO-03-00545,D101,204.74,0.15,SPRING26,2026-03-10
P0203,SL-03-01090,West,2026-03-21,2,C00565,SO-03-00545,D092,291.49,0.10,,2026-03-22
P0208,SL-03-01091,East,2026-03-05,1,C00124,SO-03-00546,D060,347.74,0.05,,2026-03-12
P0080,SL-03-01092,South,2026-03-06,1,C00130,SO-03-00546,D012,241.74,0.15,,2026-03-12
P0283,SL-03-01093,East,2026-03-01,2,C00055,SO-03-00547,D026,190.99,0.15,,2026-03-02
P0063,SL-03-01094,East,2026-03-01,2,C00491,SO-03-00547,D091,50.49,0.15,,2026-03-09
P0299,SL-03-01095,South,2026-03-13,5,C00484,SO-03-00548,D056,370.99,0.15,,2026-03-14
P0243,SL-03-01096,South,2026-03-03,3,C00179,SO-03-00548,D072,74.49,0.05,,2026-03-04
P0013,SL-03-01097,North,2026-03-17,1,C00665,SO-03-00549,D047,154.99,0.15,SPRING26,2026-03-19
P0283,SL-03-01098,North,2026-03-20,2,C00289,SO-03-00549,D103,190.99,0,,2026-03-26
P0146,SL-03-01099,Central,2026-03-24,4,C00492,SO-03-00550,D082,317.24,0.10,,2026-03-29
P0282,SL-03-01100,West,2026-03-08,5,C00142,SO-03-00550,D008,179.74,0.10,,2026-03-12
P0350,SL-03-01101,North,2026-03-27,3,C00819,SO-03-00551,D094,277.74,0.15,,
P0113,SL-03-01102,Central,2026-03-01,3,C01002,SO-03-00551,D026,279.49,0.15,,2026-03-02
P0277,SL-03-01103,Central,2026-03-13,5,C00776,SO-03-00552,D039,123.49,0.10,,2026-03-17
P0339,SL-03-01104,South,2026-03-01,1,C00606,SO-03-00552,D062,153.99,0,,2026-03-09
P0191,SL-03-01105,South,2026-03-14,5,C01020,SO-03-00553,D036,156.49,0.15,SPRING26,2026-03-18
P0335,SL-03-01106,West,2026-03-21,4,C00130,SO-03-00553,D045,108.99,0,,2026-03-23
P0211,SL-03-01107,South,2026-03-11,2,C00256,SO-03-00554,D111,47.99,0,,2026-03-19
P0172,SL-03-01108,Central,2026-03-02,1,C00456,SO-03-00554,D096,276.24,0.15,,2026-03-05
P0140,SL-03-01109,West,2026-03-02,5,C00591,SO-03-00555,D023,249.74,0.15,,2026-03-04
P0269,SL-03-01110,South,2026-03-23,1,C00846,SO-03-00555,D051,366.99,0.05,,2026-03-26
P0281,SL-03-01111,East,2026-03-12,1,C00816,SO-03-00556,D046,168.49,0,,2026-03-16
P0317,SL-03-01112,North,2026-03-05,2,C00512,SO-03-00556,D032,239.99,0.05,,2026-03-08
P0116,SL-03-01113,South,2026-03-07,4,C00408,SO-03-00557,D016,313.24,0.15,SPRING26,2026-03-11
P0167,SL-03-01114,West,2026-03-12,4,C00699,SO-03-00557,D112,219.99,0.10,,2026-03-14
P0351,SL-03-01115,West,2026-03-07,1,C01044,SO-03-00558,D037,288.99,0.10,,2026-03-12
P0318,SL-03-01116,North,2026-03-02,4,C00048,SO-03-00558,D013,251.24,0.10,,2026-03-08
P0336,SL-03-01117,Central,2026-03-17,3,C01367,SO-03-00559,D065,120.24,0,,2026-03-18
P0276,SL-03-01118,West,2026-03-26,5,C01059,SO-03-00559,D111,112.24,0.15,,2026-04-02
P0352,SL-03-01119,Central,2026-03-02,5,C00854,SO-03-00560,D013,300.24,0.05,,2026-03-10
P0173,SL-03-01120,Central,2026-03-11,4,C00244,SO-03-00560,D099,287.49,0.05,,2026-03-16
P0056,SL-03-01121,East,2026-03-27,3,C00519,SO-03-00561,D022,305.24,0.15,SPRING26,2026-04-04
P0260,SL-03-01122,North,2026-03-10,5,C00276,SO-03-00561,D032,265.74,0.05,,2026-03-15
P0070,SL-03-01123,South,2026-03-24,2,C00512,SO-03-00562,D003,129.24,0.15,,
P0135,SL-03-01124,West,2026-03-05,3,C00548,SO-03-00562,D014,193.49,0.15,,2026-03-08
P0082,SL-03-01125,East,2026-03-29,3,C00053,SO-03-00563,D085,264.24,0.10,,2026-04-05
P0321,SL-03-01126,Central,2026-03-11,5,C00115,SO-03-00563,D048,284.99,0,,2026-03-14
P0273,SL-03-01127,West,2026-03-15,4,C00390,SO-03-00564,D079,78.49,0.05,,2026-03-20
P0225,SL-03-01128,Central,2026-03-06,2,C00742,SO-03-00564,D076,205.49,0,,2026-03-07
P0127,SL-03-01129,North,2026-03-26,3,C00539,SO-03-00565,D062,103.49,0.05,SPRING26,2026-03-29
P0235,SL-03-01130,East,2026-03-02,4,C01024,SO-03-00565,D041,317.99,0.05,,2026-03-09
P0290,SL-03-01131,North,2026-03-18,1,C00155,SO-03-00566,D021,269.74,0,,2026-03-22
P0237,SL-03-01132,East,2026-03-21,2,C00823,SO-03-00566,D005,340.49,0,,2026-03-27
P0158,SL-03-01133,West,2026-03-03,2,C00367,SO-03-00567,D103,118.74,0.10,,2026-03-04
P0076,SL-03-01134,North,2026-03-14,2,C00107,SO-03-00567,D011,196.74,0.15,,2026-03-15
P0023,SL-03-01135,East,2026-03-23,4,C00873,SO-03-00568,D092,267.49,0.10,,2026-03-25
P0252,SL-03-01136,West,2026-03-09,5,C00596,SO-03-00568,D008,175.74,0.05,,2026-03-17
P0097,SL-03-01137,Central,2026-03-12,2,C00014,SO-03-00569,D079,99.49,0.05,SPRING26,2026-03-18
P0001,SL-03-01138,South,2026-03-06,2,C00779,SO-03-00569,D019,19.99,0.05,,2026-03-07
P0209,SL-03-01139,Central,2026-03-31,4,C00303,SO-03-00570,D093,358.99,0.10,,2026-04-04
P0122,SL-03-01140,East,2026-03-27,1,C00985,SO-03-00570,D010,47.24,0.10,,2026-04-04
P0066,SL-03-01141,West,2026-03-01,5,C01086,SO-03-00571,D103,84.24,0.15,,2026-03-08
P0273,SL-03-01142,South,2026-03-04,4,C00053,SO-03-00571,D014,78.49,0.10,,2026-03-05
P0293,SL-03-01143,North,2026-03-18,2,C00298,SO-03-00572,D036,303.49,0.05,,2026-03-23
P0151,SL-03-01144,West,2026-03-07,4,C00427,SO-03-00572,D036,39.99,0.10,,2026-03-12
P0191,SL-03-01145,Central,2026-03-07,1,C00684,SO-03-00573,D092,156.49,0.05,SPRING26,
P0179,SL-03-01146,South,2026-03-09,2,C00147,SO-03-00573,D023,354.99,0.15,,2026-03-14
P0165,SL-03-01147,Central,2026-03-03,4,C00005,SO-03-00574,D011,197.49,0,,2026-03-04
P0074,SL-03-01148,South,2026-03-26,3,C01358,SO-03-00574,D064,174.24,0.15,,2026-03-29
P0192,SL-03-01149,East,2026-03-28,1,C00246,SO-03-00575,D059,167.74,0.15,,2026-03-30
P0271,SL-03-01150,Central,2026-03-26,1,C00265,SO-03-00575,D089,55.99,0,,2026-04-01
P0189,SL-03-01151,North,2026-03-26,5,C00507,SO-03-00576,D065,133.99,0.10,,2026-03-29
P0340,SL-03-01152,South,2026-03-13,2,C00586,SO-03-00576,D009,165.24,0.15,,2026-03-19
P0129,SL-03-01153,West,2026-03-10,5,C00739,SO-03-00577,D093,125.99,0.15,SPRING26,2026-03-13
P0046,SL-03-01154,West,2026-03-24,5,C00277,SO-03-00577,D089,192.74,0,,2026-03-31
P0319,SL-03-01155,North,2026-03-01,3,C01066,SO-03-00578,D083,262.49,0,,2026-03-02
P0289,SL-03-01156,East,2026-03-19,5,C01012,SO-03-00578,D023,258.49,0.15,,2026-03-23
P0182,SL-03-01157,Central,2026-03-25,3,C00770,SO-03-00579,D079,55.24,0,,2026-03-29
P0197,SL-03-01158,South,2026-03-01,2,C00054,SO-03-00579,D088,223.99,0.05,,2026-03-07
P0235,SL-03-01159,North,2026-03-08,5,C00294,SO-03-00580,D088,317.99,0,,2026-03-14
P0232,SL-03-01160,East,2026-03-29,2,C00985,SO-03-00580,D010,284.24,0.10,,2026-03-30
P0300,SL-03-01161,North,2026-03-01,1,C00692,SO-03-00581,D061,382.24,0.10,SPRING26,2026-03-05
P0224,SL-03-01162,Central,2026-03-14,1,C00391,SO-03-00581,D001,194.24,0.10,,2026-03-20
P0241,SL-03-01163,East,2026-03-09,4,C00875,SO-03-00582,D056,51.99,0.15,,2026-03-13
P0102,SL-03-01164,West,2026-03-25,4,C01081,SO-03-00582,D097,155.74,0.15,,2026-03-29
P0155,SL-03-01165,South,2026-03-13,1,C00315,SO-03-00583,D011,84.99,0.05,,2026-03-20
P0254,SL-03-01166,West,2026-03-29,1,C01015,SO-03-00583,D092,198.24,0.10,,2026-04-05
P0009,SL-03-01167,East,2026-03-04,2,C01062,SO-03-00584,D054,109.99,0,,
P0313,SL-03-01168,West,2026-03-13,3,C01011,SO-03-00584,D023,194.99,0.10,,2026-03-16
P0360,SL-03-01169,Central,2026-03-04,4,C01017,SO-03-00585,D055,390.24,0.15,SPRING26,2026-03-12
P0276,SL-03-01170,Central,2026-03-05,3,C00021,SO-03-00585,D069,112.24,0.05,,2026-03-08
P0134,SL-03-01171,South,2026-03-13,4,C00755,SO-03-00586,D035,182.24,0.15,,2026-03-21
P0097,SL-03-01172,North,2026-03-12,4,C00324,SO-03-00586,D031,99.49,0,,2026-03-16
P0216,SL-03-01173,Central,2026-03-16,5,C00844,SO-03-00587,D042,104.24,0,,2026-03-17
P0234,SL-03-01174,East,2026-03-24,4,C00096,SO-03-00587,D018,306.74,0.05,,2026-03-30
P0199,SL-03-01175,North,2026-03-24,2,C00069,SO-03-00588,D032,246.49,0.15,,2026-03-26
P0117,SL-03-01176,South,2026-03-11,2,C00427,SO-03-00588,D110,324.49,0,,2026-03-16
P0203,SL-03-01177,East,2026-03-15,2,C00553,SO-03-00589,D045,291.49,0,SPRING26,2026-03-21
P0073,SL-03-01178,West,2026-03-06,5,C00295,SO-03-00589,D028,162.99,0,,2026-03-08
P0290,SL-03-01179,North,2026-03-29,5,C01369,SO-03-00590,D030,269.74,0.15,,2026-03-30
P0217,SL-03-01180,East,2026-03-24,3,C00162,SO-03-00590,D006,115.49,0.10,,2026-04-01
P0197,SL-03-01181,Central,2026-03-26,2,C00746,SO-03-00591,D075,223.99,0,,2026-04-01
P0096,SL-03-01182,North,2026-03-29,3,C00787,SO-03-00591,D052,88.24,0.05,,2026-03-31
P0343,SL-03-01183,South,2026-03-22,4,C00140,SO-03-00592,D027,198.99,0.10,,2026-03-30
P0223,SL-03-01184,South,2026-03-19,2,C00818,SO-03-00592,D093,182.99,0,,2026-03-20
P0095,SL-03-01185,South,2026-03-24,5,C00444,SO-03-00593,D034,76.99,0.10,SPRING26,2026-03-25
P0045,SL-03-01186,South,2026-03-11,5,C00190,SO-03-00593,D076,181.49,0.10,,2026-03-17
P0079,SL-03-01187,North,2026-03-01,2,C00018,SO-03-00594,D083,230.49,0.15,,2026-03-05
P0138,SL-03-01188,South,2026-03-01,3,C00743,SO-03-00594,D009,227.24,0.15,,2026-03-09
P0032,SL-03-01189,North,2026-03-19,4,C00536,SO-03-00595,D102,35.24,0.05,,
P0020,SL-03-01190,Central,2026-03-21,4,C00774,SO-03-00595,D089,233.74,0.15,,2026-03-24
P0120,SL-03-01191,North,2026-03-02,1,C00946,SO-03-00596,D083,358.24,0,,2026-03-10
P0326,SL-03-01192,Central,2026-03-11,5,C00971,SO-03-00596,D024,341.24,0.15,,2026-03-17
P0192,SL-03-01193,Central,2026-03-07,1,C00733,SO-03-00597,D074,167.74,0.10,SPRING26,2026-03-11
P0239,SL-03-01194,East,2026-03-16,4,C00629,SO-03-00597,D093,362.99,0,,2026-03-24
P0220,SL-03-01195,Central,2026-03-01,5,C00010,SO-03-00598,D015,149.24,0.05,,2026-03-06
P0123,SL-03-01196,South,2026-03-27,2,C00282,SO-03-00598,D023,58.49,0,,2026-04-02
P0008,SL-03-01197,East,2026-03-24,5,C00063,SO-03-00599,D102,98.74,0.05,,2026-03-26
P0082,SL-03-01198,South,2026-03-15,3,C00757,SO-03-00599,D070,264.24,0,,2026-03-20
P0350,SL-03-01199,Central,2026-03-05,2,C00056,SO-03-00600,D059,277.74,0.10,,2026-03-11
P0250,SL-03-01200,North,2026-03-27,3,C00466,SO-03-00600,D022,153.24,0.05,,2026-03-28
P0136,SL-03-01201,West,2026-03-07,5,C00393,SO-03-00601,D037,204.74,0.05,SPRING26,2026-03-10
P0303,SL-03-01202,Central,2026-03-31,3,C00182,SO-03-00601,D091,82.49,0,,2026-04-04
P0252,SL-03-01203,North,2026-03-23,3,C00567,SO-03-00602,D024,175.74,0.05,,2026-03-28
P0159,SL-03-01204,East,2026-03-23,4,C00738,SO-03-00602,D111,129.99,0.15,,2026-03-27
P0092,SL-03-01205,Central,2026-03-09,1,C00928,SO-03-00603,D085,43.24,0,,2026-03-15
P0067,SL-03-01206,West,2026-03-05,3,C00003,SO-03-00603,D048,95.49,0.05,,2026-03-10
P0199,SL-03-01207,Central,2026-03-21,2,C00313,SO-03-00604,D069,246.49,0,,2026-03-23
P0007,SL-03-01208,North,2026-03-18,4,C00003,SO-03-00604,D096,87.49,0,,2026-03-26
P0202,SL-03-01209,North,2026-03-18,2,C00528,SO-03-00605,D075,280.24,0,SPRING26,2026-03-24
P0312,SL-03-01210,East,2026-03-01,1,C01360,SO-03-00605,D098,183.74,0,,2026-03-03
P0307,SL-03-01211,West,2026-03-26,4,C01049,SO-03-00606,D100,127.49,0,,
P0015,SL-03-01212,West,2026-03-26,3,C00356,SO-03-00606,D060,177.49,0,,2026-03-30
P0266,SL-03-01213,West,2026-03-14,3,C00711,SO-03-00607,D111,333.24,0.05,,2026-03-19
P0157,SL-03-01214,Central,2026-03-21,3,C00413,SO-03-00607,D013,107.49,0.10,,2026-03-25
P0331,SL-03-01215,South,2026-03-15,3,C00265,SO-03-00608,D003,63.99,0.15,,2026-03-19
P0028,SL-03-01216,South,2026-03-27,1,C01074,SO-03-00608,D065,323.74,0.10,,2026-03-28
P0080,SL-03-01217,Central,2026-03-12,5,C00567,SO-03-00609,D006,241.74,0.05,SPRING26,2026-03-16
P0206,SL-03-01218,East,2026-03-17,3,C00031,SO-03-00609,D092,325.24,0.10,,2026-03-22
P0320,SL-03-01219,East,2026-03-19,1,C01084,SO-03-00610,D051,273.74,0.15,,2026-03-27
P0296,SL-03-01220,West,2026-03-28,3,C00234,SO-03-00610,D005,337.24,0.15,,2026-03-29
P0249,SL-03-01221,East,2026-03-22,2,C00836,SO-03-00611,D100,141.99,0.15,,2026-03-27
P0187,SL-03-01222,East,2026-03-26,5,C00932,SO-03-00611,D111,111.49,0.05,,2026-04-01
P0288,SL-03-01223,East,2026-03-26,5,C00891,SO-03-00612,D097,247.24,0.05,,2026-04-03
P0117,SL-03-01224,West,2026-03-08,1,C00277,SO-03-00612,D100,324.49,0.05,,2026-03-14
P0238,SL-03-01225,South,2026-03-20,4,C00453,SO-03-00613,D048,351.74,0.10,SPRING26,2026-03-23
P0119,SL-03-01226,Central,2026-03-21,4,C00730,SO-03-00613,D082,346.99,0,,2026-03-29
P0044,SL-03-01227,South,2026-03-02,2,C00062,SO-03-00614,D111,170.24,0.10,,2026-03-10
P0122,SL-03-01228,West,2026-03-12,1,C00376,SO-03-00614,D032,47.24,0,,2026-03-17
P0211,SL-03-01229,West,2026-03-14,2,C00092,SO-03-00615,D061,47.99,0.05,,2026-03-16
P0241,SL-03-01230,South,2026-03-17,1,C01004,SO-03-00615,D101,51.99,0,,2026-03-24
P0335,SL-03-01231,Central,2026-03-15,5,C00581,SO-03-00616,D087,108.99,0.10,,2026-03-22
P0240,SL-03-01232,South,2026-03-07,5,C00937,SO-03-00616,D077,374.24,0.05,,2026-03-15
P0302,SL-03-01233,South,2026-03-22,4,C00623,SO-03-00617,D091,71.24,0.10,SPRING26,
P0121,SL-03-01234,West,2026-03-11,2,C00181,SO-03-00617,D105,35.99,0.10,,2026-03-17
P0103,SL-03-01235,East,2026-03-23,2,C00468,SO-03-00618,D053,166.99,0.15,,2026-03-24
P0015,SL-03-01236,West,2026-03-24,5,C00453,SO-03-00618,D050,177.49,0.05,,2026-03-31
P0208,SL-03-01237,West,2026-03-24,1,C00649,SO-03-00619,D049,347.74,0.15,,2026-03-26
P0339,SL-03-01238,South,2026-03-21,4,C01077,SO-03-00619,D078,153.99,0.10,,2026-03-22
P0232,SL-03-01239,Central,2026-03-22,2,C00707,SO-03-00620,D066,284.24,0,,2026-03-30
P0096,SL-03-01240,East,2026-03-08,1,C00519,SO-03-00620,D004,88.24,0.15,,2026-03-13
P0318,SL-03-01241,North,2026-03-01,1,C01351,SO-03-00621,D053,251.24,0.15,SPRING26,2026-03-02
P0353,SL-03-01242,North,2026-03-13,2,C00492,SO-03-00621,D017,311.49,0.10,,2026-03-19
P0021,SL-03-01243,West,2026-03-27,3,C00360,SO-03-00622,D084,244.99,0.05,,2026-03-28
P0243,SL-03-01244,Central,2026-03-17,3,C00516,SO-03-00622,D079,74.49,0,,2026-03-23
P0255,SL-03-01245,Central,2026-03-27,2,C00059,SO-03-00623,D032,209.49,0.15,,2026-03-28
P0229,SL-03-01246,North,2026-03-28,5,C00857,SO-03-00623,D030,250.49,0,,2026-03-30
P0356,SL-03-01247,North,2026-03-20,1,C01018,SO-03-00624,D100,345.24,0,,2026-03-23
P0241,SL-03-01248,South,2026-03-30,4,C00161,SO-03-00624,D043,51.99,0,,2026-04-03
P0065,SL-03-01249,West,2026-03-29,5,C00219,SO-03-00625,D105,72.99,0.15,SPRING26,2026-04-02
P0178,SL-03-01250,Central,2026-03-08,4,C00585,SO-03-00625,D084,343.74,0.10,,2026-03-12
P0243,SL-03-01251,South,2026-03-17,1,C00764,SO-03-00626,D106,74.49,0.05,,2026-03-18
P0159,SL-03-01252,South,2026-03-03,5,C00804,SO-03-00626,D031,129.99,0.15,,2026-03-09
P0282,SL-03-01253,Central,2026-03-14,4,C00253,SO-03-00627,D050,179.74,0.10,,2026-03-15
P0061,SL-03-01254,East,2026-03-28,2,C00675,SO-03-00627,D027,27.99,0,,2026-04-02
P0346,SL-03-01255,East,2026-03-05,2,C00220,SO-03-00628,D085,232.74,0.05,,
P0327,SL-03-01256,East,2026-03-12,5,C00525,SO-03-00628,D094,352.49,0.15,,2026-03-16
P0307,SL-03-01257,West,2026-03-21,1,C00283,SO-03-00629,D083,127.49,0,SPRING26,2026-03-27
P0071,SL-03-01258,North,2026-03-02,1,C00156,SO-03-00629,D055,140.49,0.15,,2026-03-08
P0170,SL-03-01259,South,2026-03-06,1,C00049,SO-03-00630,D057,253.74,0.05,,2026-03-14
P0113,SL-03-01260,South,2026-03-06,4,C00192,SO-03-00630,D025,279.49,0.10,,2026-03-08
P0028,SL-03-01261,West,2026-03-27,5,C01058,SO-03-00631,D072,323.74,0.15,,2026-03-28
P0016,SL-03-01262,West,2026-03-15,3,C00641,SO-03-00631,D032,188.74,0.10,,2026-03-16
P0197,SL-03-01263,East,2026-03-30,4,C00691,SO-03-00632,D033,223.99,0,,2026-03-31
P0076,SL-03-01264,West,2026-03-11,4,C00821,SO-03-00632,D025,196.74,0,,2026-03-12
P0131,SL-03-01265,West,2026-03-13,5,C01073,SO-03-00633,D106,148.49,0.10,SPRING26,2026-03-18
P0068,SL-03-01266,Central,2026-03-07,1,C00860,SO-03-00633,D022,106.74,0.15,,2026-03-14
P0147,SL-03-01267,North,2026-03-28,2,C00250,SO-03-00634,D088,328.49,0.15,,2026-04-04
P0352,SL-03-01268,East,2026-03-19,5,C00209,SO-03-00634,D095,300.24,0.15,,2026-03-25
P0211,SL-03-01269,South,2026-03-10,3,C00799,SO-03-00635,D021,47.99,0.05,,2026-03-16
P0162,SL-03-01270,Central,2026-03-28,5,C00303,SO-03-00635,D082,163.74,0.15,,2026-03-31
P0184,SL-03-01271,Central,2026-03-27,1,C00701,SO-03-00636,D102,77.74,0.15,,2026-03-30
P0103,SL-03-01272,Central,2026-03-10,2,C01362,SO-03-00636,D105,166.99,0.05,,2026-03-15
P0199,SL-03-01273,West,2026-03-23,5,C00670,SO-03-00637,D092,246.49,0.05,SPRING26,2026-03-25
P0337,SL-03-01274,West,2026-03-22,2,C00426,SO-03-00637,D030,131.49,0.15,,2026-03-27
P0113,SL-03-01275,Central,2026-03-12,5,C00118,SO-03-00638,D007,279.49,0,,2026-03-15
P0147,SL-03-01276,South,2026-03-22,2,C00982,SO-03-00638,D070,328.49,0.15,,2026-03-25
P0085,SL-03-01277,North,2026-03-18,4,C00391,SO-03-00639,D106,297.99,0.15,,
P0226,SL-03-01278,East,2026-03-09,3,C00424,SO-03-00639,D020,216.74,0.15,,2026-03-15
P0103,SL-03-01279,North,2026-03-23,2,C01069,SO-03-00640,D086,166.99,0,,2026-03-29
P0263,SL-03-01280,Central,2026-03-19,1,C00177,SO-03-00640,D062,299.49,0.15,,2026-03-20
P0337,SL-03-01281,North,2026-03-09,4,C00230,SO-03-00641,D069,131.49,0.05,SPRING26,2026-03-12
P0353,SL-03-01282,North,2026-03-23,3,C00044,SO-03-00641,D017,311.49,0.15,,2026-03-25
P0064,SL-03-01283,East,2026-03-22,3,C00072,SO-03-00642,D112,61.74,0,,2026-03-28
P0052,SL-03-01284,West,2026-03-08,1,C00094,SO-03-00642,D087,260.24,0.15,,2026-03-10
P0028,SL-03-01285,East,2026-03-05,2,C00911,SO-03-00643,D093,323.74,0.05,,2026-03-10
